doi:10.7910/DVN/0EVV7C	panel_composition_rates_script.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta'
doi:10.7910/DVN/0EVV7C	panel_votes_script.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta'
doi:10.7910/DVN/RFYOH6	Generate Higher-Order Weights Matrices.R	Error in eval(expr, envir, enclos) : could not find function 'rgraph'
doi:10.7910/DVN/RFYOH6	Generate WWW Figures.R	Error in read.dta('Figures/SLX.dta', convert.underscore = TRUE) :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/ECPIYP	analysis.R	Error in loadNamespace(name) : there is no package called 'pacman'
doi:10.7910/DVN/K7IKES	examine_mrp_estimates.R	success
doi:10.7910/DVN/VLOHVI	code for rescuing intuitions.R	Error in unique(trust.of.government$year) :   object 'trust.of.government' not found
doi:10.7910/DVN/IIYGGX	2008 CCES formatting for co-scaling.R	Error in eval(expr, envir, enclos) : could not find function 'readKH'
doi:10.7910/DVN/IIYGGX	BAM_CCES2008_Senate analyses.R	Error in is.data.frame(y) : object 'libcon_idealpt.estimates' not found
doi:10.7910/DVN/IIYGGX	BAM_CCES2008_Senate estimation.R	Error in eval(expr, envir, enclos) : could not find function 'jags.model'
doi:10.7910/DVN/IIYGGX	CCES sMSD mote carlo analyses.R	success
doi:10.7910/DVN/IIYGGX	CCES08 Ideal Run Analyses.R	success
doi:10.7910/DVN/GY8PXP	Figure-S1.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/GY8PXP	cces-analysis.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/GY8PXP	cmps-analysis.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/GY8PXP	pew-analysis.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/GY8PXP	price-analysis.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/FQEMZU	unknown	time limit exceeded
doi:10.7910/DVN/O1DKBV	government_innovation.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta13'
doi:10.7910/DVN/FZKUGL	code for main analysis.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/FZKUGL	code for matching.R	Error in eval(expr, envir, enclos) : could not find function 'matchit'
doi:10.7910/DVN/ZJQZH5	Jan_Replication.R	Error in eval(expr, envir, enclos) : could not find function 'ict.test'
doi:10.7910/DVN/ZJQZH5	Mar_Replication.R	Error in eval(expr, envir, enclos) : could not find function 'ict.test'
doi:10.7910/DVN/NSTBR7	AKHIreproject.R	Error in eval(expr, envir, enclos) :   could not find function 'SpatialPoints'
doi:10.7910/DVN/NSTBR7	AKHIrobust.R	Error in rbind(f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13,  :   object 'f1' not found
doi:10.7910/DVN/NSTBR7	blockCentroidRadius.R	Error : could not find function 'readShapePoly'
doi:10.7910/DVN/NSTBR7	bootstrapper.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/NSTBR7	ccesManagementFine.R	Error in eval(expr, envir, enclos) :   could not find function 'readShapePoly'
doi:10.7910/DVN/EDGRDC	Estimation.R	Error in source(r_file) :   embedded nul in string: 'placeCity b\0\023 downtown, with a mix of offices, apartments, and shops '
doi:10.7910/DVN/EDGRDC	Estimation_batch.R	Error in clx(conj.model, 1, conj.data.clean$respid) :   could not find function 'coeftest'
doi:10.7910/DVN/EDGRDC	conjoint.estimation.R	Error in clx(conj.model, 1, conj.data.clean$respid) :   could not find function 'coeftest'
doi:10.7910/DVN/EDGRDC	data_management.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/EDGRDC	factorial.experiment.estimation.R	Error in paste(output, 'comm.pref.results.Rdata', sep = '') :   object 'output' not found
doi:10.7910/DVN/EDGRDC	feasibility.estimation.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/EDGRDC	heatmap.estimation.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/EDGRDC	move.behavior.estimation.R	Error in paste(output, 'movingbehavior.pdf', sep = '') :   object 'output' not found
doi:10.7910/DVN/EDGRDC	neighborhood.quality.proxy.analysis.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/EDGRDC	other.appendix.estimation.R	Error in paste(output, 'anes.compare.R', sep = '') :   object 'output' not found
doi:10.7910/DVN/EDGRDC	quickfire.estimation.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/VS3CG6	Cross_National_R_Code.R	Error in read.dta('~services_admin_tscs.dta', convert.factors = FALSE) :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/VS3CG6	Main_Results_Replication_R.R	Error in read.dta('~services_admin_tscs.dta') :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/U7MANI	Chinese Investment in Africa.R	Error in eval(expr, envir, enclos) : could not find function 'plm'
doi:10.7910/DVN/KIVXRA	CensorshipOpinionAnalysis.R	success
doi:10.7910/DVN/KIVXRA	FinalTibetReplication.R	Error in eval(expr, envir, enclos) : could not find function 'stargazer'
doi:10.7910/DVN/KIVXRA	Qingming_Ch6.R	Error in eval(expr, envir, enclos) : could not find function 'read.xls'
doi:10.7910/DVN/KIVXRA	SameDiffAnalysis.R	Error in points(gender$estimate[1] - gender$estimate[2], 4, pch = 16) :   object 'gender' not found
doi:10.7910/DVN/KIVXRA	VPNCode_instaApp.R	success
doi:10.7910/DVN/KIVXRA	WeiboscopeAnalysis.R	Error in fread('UserTimeline.csv') :   File is empty: /dev/shm/file66228786d5
doi:10.7910/DVN/KIVXRA	WikipediaAnalysis.R	Error in smooth.spline(bydate[20:32] ~ as.numeric(dates)[20:32], nknots = 5) :   missing or infinite values in inputs are not allowed
doi:10.7910/DVN/JMPGZX	nba_stats_v3.R	success
doi:10.7910/DVN/JMPGZX	nba_stats_v3_AWAY_GAMES_ONLY.R	success
doi:10.7910/DVN/JMPGZX	nba_stats_v3_HOME_GAMES_ONLY.R	success
doi:10.7910/DVN/JMPGZX	nba_stats_v3_LNTs_FREQ.R	success
doi:10.7910/DVN/JMPGZX	nba_stats_v3_LNTs_INFREQ.R	success
doi:10.7910/DVN/JMPGZX	nba_stats_v3_TIGHT_WINDOW.R	success
doi:10.7910/DVN/OL3EVW	replication_code_01_spatial_analysis.R	Error in dbConnect(drv = PostgreSQL(), dbname = 'istat_sez2011', host = 'localhost',  :   error in evaluating the argument 'drv' in selecting a method for function 'dbConnect': Error: could not find function 'PostgreSQL'
doi:10.7910/DVN/OL3EVW	replication_code_02_geocode_venue_italy.R	Error : bad restore file magic number (file may be corrupted) -- no data loaded
doi:10.7910/DVN/D5CQA7	R Script Reliability and Item Analysis.R	Error in read.dta('') : unable to open file: 'No such file or directory'
doi:10.7910/DVN/UZILPJ	cat-helpers.R	success
doi:10.7910/DVN/UZILPJ	congress-application.R	Error in eval(expr, envir, enclos) :   could not find function 'install_github'
doi:10.7910/DVN/UZILPJ	covSEiso.R	success
doi:10.7910/DVN/UZILPJ	figure1-example-IRFs.R	Error in eval(expr, envir, enclos) :   could not find function 'ggumProbability'
doi:10.7910/DVN/UZILPJ	fix_directories.R	success
doi:10.7910/DVN/UZILPJ	unknown	time limit exceeded
doi:10.7910/DVN/O2BK85	bias_variance.R	Error in eval(expr, envir, enclos) :   could not find function 'makeForkCluster'
doi:10.7910/DVN/DCKXHT	PoznanskyScroggs_Sandwich.R	Error in read.dta('~/Dropbox/Interdependence--CompellentThreats/IO-ISQ/ISQ Note/Accepted Version/Datasets/lowdpnd_sandwich.dta') :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/HKURUI	leaders_endogenous_primo.R	success
doi:10.7910/DVN/HKURUI	leaders_main.R	Error in eval(expr, envir, enclos) : could not find function 'bglmer'
doi:10.7910/DVN/HKURUI	leaders_main_figures.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/HKURUI	leaders_mediation.R	Error in out.med(med.fit, out.fit) : could not find function 'mediate'
doi:10.7910/DVN/HKURUI	leaders_parliaments.R	Error in eval(expr, envir, enclos) : could not find function 'amelia'
doi:10.7910/DVN/RNMB1Q	AnalyzeSims.R	Error in is.data.frame(x) : object 'summary.out' not found
doi:10.7910/DVN/RNMB1Q	BCH_LassoPlusOLS.R	success
doi:10.7910/DVN/RNMB1Q	RAnalysis-BechtelScheve.R	Error in eval(expr, envir, enclos) : could not find function 'violinplot'
doi:10.7910/DVN/RNMB1Q	unknown	time limit exceeded
doi:10.7910/DVN/1B1MXY	Denmark_balCode.R	Error : object 'dfr' not found
doi:10.7910/DVN/1B1MXY	England_balCode.R	Error in eval(expr, envir, enclos) : object 'england_clean' not found
doi:10.7910/DVN/1B1MXY	RCodes_Austria.R	Error in library(mokken) : there is no package called 'mokken'
doi:10.7910/DVN/1B1MXY	RCodes_Bulgaria.R	Error in library(mokken) : there is no package called 'mokken'
doi:10.7910/DVN/1B1MXY	unknown	time limit exceeded
doi:10.7910/DVN/PQ7NZD	Vink et al_2019_replication_script_Figures.R	Error in eval(expr, envir, enclos) : could not find function 'read.xlsx'
doi:10.7910/DVN/PQ7NZD	Vink_et_al_2019_dual_citizenship_dataset_preparation_R_script.R	Error in eval(expr, envir, enclos) :   could not find function 'countrycode'
doi:10.7910/DVN/6QE7NN	CottrellLSQreplication.R	Error in basename(pkg) : reached elapsed time limit
doi:10.7910/DVN/XRZW4O	analysis_2007.R	Error in match(x, table, nomatch = 0L) : object 'district.y' not found
doi:10.7910/DVN/TUUYLQ	script1_direct.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/TUUYLQ	script2_dle.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/CJBG5J	unknown	time limit exceeded
doi:10.7910/DVN/FRPRDP	20190624 replication code.R	Error in eval(expr, envir, enclos) : could not find function 'ddply'
doi:10.7910/DVN/9SUPHG	3_AllFiguresR.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta13'
doi:10.7910/DVN/9SUPHG	Fig1_bw.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta13'
doi:10.7910/DVN/9SUPHG	Fig2ab_bw.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta13'
doi:10.7910/DVN/9SUPHG	Fig4a_bw.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta13'
doi:10.7910/DVN/9SUPHG	Fig4b_bw.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta13'
doi:10.7910/DVN/9SUPHG	Fig6a_bw.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta13'
doi:10.7910/DVN/9SUPHG	Fig6b_bw.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta13'
doi:10.7910/DVN/I6DUQY	Figures Replication.R	Error in eval(expr, envir, enclos) :   could not find function 'grid.newpage'
doi:10.7910/DVN/4XQUKB	Appendix_Matching.R	Error in eval(expr, envir, enclos) : could not find function 'matchit'
doi:10.7910/DVN/4XQUKB	Table2_Figures1-3.R	success
doi:10.7910/DVN/3PBN6J	Replication_AR_2018_RSM_Sanghyun_Hong.R	Error in deparse(substitute(arg)) : reached elapsed time limit
doi:10.7910/DVN/W8PXZC	unknown	time limit exceeded
doi:10.7910/DVN/R8PNCP	Main_Replication_Code.R	Error in eval(expr, envir, enclos) : could not find function 'coeftest'
doi:10.7910/DVN/R8PNCP	Secondary_Replication_Code.R	Error in eval(expr, envir, enclos) : could not find function 'coeftest'
doi:10.7910/DVN/ZIYOQ3	Hungary - Estimation Code.R	Error in eval(expr, envir, enclos) : could not find function 'bugs'
doi:10.7910/DVN/ZIYOQ3	Plot Code.R	Error in eval(expr, envir, enclos) : object 'a' not found
doi:10.7910/DVN/ZIYOQ3	UK - Estimation Code.R	Error in findUnixBinary(x = 'wine') : couldn't find wine binary file
doi:10.7910/DVN/ZIYOQ3	hungary - agg - estimation.R	Error in findUnixBinary(x = 'wine') : couldn't find wine binary file
doi:10.7910/DVN/3BSCKY	rcmodel_fig1.R	Error in eval(expr, envir, enclos) : could not find function 'gnm'
doi:10.7910/DVN/PDPQFB	ANES_1970_supplement.R	Error in library(Bullock, lib.loc = c(.libPaths(), 'packageLibrary')) :   there is no package called 'Bullock'
doi:10.7910/DVN/PDPQFB	ANES_coding.R	Error in library(Bullock, lib.loc = c(.libPaths(), 'packageLibrary')) :   there is no package called 'Bullock'
doi:10.7910/DVN/PDPQFB	ANES_coding_forImputedDatasets.R	Error in library(Bullock, lib.loc = c(.libPaths(), 'packageLibrary')) :   there is no package called 'Bullock'
doi:10.7910/DVN/PDPQFB	ANES_coding_yearsOfSchooling.R	success
doi:10.7910/DVN/PDPQFB	ANES_createImputedDatasets.R	Error in library(Bullock, lib.loc = c(.libPaths(), 'packageLibrary')) :   there is no package called 'Bullock'
doi:10.7910/DVN/PDPQFB	ANES_stateYoungAugmentation.R	success
doi:10.7910/DVN/PDPQFB	CSL_coding.R	Error in library(Bullock, lib.loc = c(.libPaths(), 'packageLibrary')) :   there is no package called 'Bullock'
doi:10.7910/DVN/PDPQFB	Figure_1.R	Error in library(Bullock, lib.loc = c(.libPaths(), 'packageLibrary')) :   there is no package called 'Bullock'
doi:10.7910/DVN/PDPQFB	Figure_2.R	Error in library(Bullock, lib.loc = c(.libPaths(), 'packageLibrary')) :   there is no package called 'Bullock'
doi:10.7910/DVN/PDPQFB	Figure_3.R	Error in library(Bullock, lib.loc = c(.libPaths(), 'packageLibrary')) :   there is no package called 'Bullock'
doi:10.7910/DVN/PDPQFB	Figure_A01.R	Error in library(Bullock, lib.loc = c(.libPaths(), 'packageLibrary')) :   there is no package called 'Bullock'
doi:10.7910/DVN/PDPQFB	Figure_A02.R	Error in library(Bullock, lib.loc = c(.libPaths(), 'packageLibrary')) :   there is no package called 'Bullock'
doi:10.7910/DVN/PDPQFB	Figure_A03.R	Error in library(Bullock, lib.loc = c(.libPaths(), 'packageLibrary')) :   there is no package called 'Bullock'
doi:10.7910/DVN/PDPQFB	Figure_A04.R	Error in library(Bullock, lib.loc = c(.libPaths(), 'packageLibrary')) :   there is no package called 'Bullock'
doi:10.7910/DVN/PDPQFB	Figure_A06.R	Error in library(Bullock, lib.loc = c(.libPaths(), 'packageLibrary')) :   there is no package called 'Bullock'
doi:10.7910/DVN/PDPQFB	Figure_A08.R	Error in library(Bullock, lib.loc = c(.libPaths(), 'packageLibrary')) :   there is no package called 'Bullock'
doi:10.7910/DVN/PDPQFB	Figure_A09.R	Error in library(Bullock, lib.loc = c(.libPaths(), 'packageLibrary')) :   there is no package called 'Bullock'
doi:10.7910/DVN/PDPQFB	Figure_A11.R	Error in library(Bullock, lib.loc = c(.libPaths(), 'packageLibrary')) :   there is no package called 'Bullock'
doi:10.7910/DVN/PDPQFB	Figure_A14.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KFQOCV	bounds_20190120.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/KFQOCV	bounds_20190120_blackwhite.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/KFQOCV	bounds_20190120_hispwhite.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/KFQOCV	bounds_20190120_nodrugs.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/KFQOCV	build_fryer_sqf_jm.R	Error in basename(file = 'raw/2013.csv') :   unused argument (file = 'raw/2013.csv')
doi:10.7910/DVN/KFQOCV	data_dropping_comparison.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/KFQOCV	plots.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/KFQOCV	plots_blackwhite.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/KFQOCV	plots_hispwhite.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/KFQOCV	plots_nodrugs.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/KFQOCV	strata_fig_rr.R	Error in pdf(file = '~/Dropbox/obstacles/code/replication/pics/strata.pdf') :   cannot open file '~/Dropbox/obstacles/code/replication/pics/strata.pdf'
doi:10.7910/DVN/BG1FEO	CleanUpFile_Experiment.R	Error in `[.data.frame`(x, r, vars, drop = drop) :   undefined columns selected
doi:10.7910/DVN/BG1FEO	Figure_1_2.R	Error in grid.Call.graphics(L_text, as.graphicsAnnot(x$label), x$x, x$y,  :   invalid font type
doi:10.7910/DVN/BG1FEO	Figure_3.R	Error in grid.Call.graphics(L_text, as.graphicsAnnot(x$label), x$x, x$y,  :   invalid font type
doi:10.7910/DVN/BG1FEO	Figure_4.R	Error in grid.Call.graphics(L_text, as.graphicsAnnot(x$label), x$x, x$y,  :   invalid font type
doi:10.7910/DVN/BG1FEO	Figure_5_6.R	Error in grid.Call.graphics(L_text, as.graphicsAnnot(x$label), x$x, x$y,  :   invalid font type
doi:10.7910/DVN/BG1FEO	Table_3.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/85KUC8	Replication Part 2.R	Error in fread('r2_res_freqtype_pref_mlogit_margins.txt', skip = 1, header = T,  :   unused argument (check.names = T)
doi:10.7910/DVN/0W3VCA	PSA Homemade4-1.R	Error in file(filename, 'r', encoding = encoding) :   cannot open the connection
doi:10.7910/DVN/0W3VCA	PSA_Functions-1.R	Error in library(package, character.only = TRUE, ...) :   there is no package called 'hesim'
doi:10.7910/DVN/RFRIEV	grotões[r4].R	Error in eval(expr, envir, enclos) : could not find function 'loadfonts'
doi:10.7910/DVN/W1YYEV	Fig3 Map Theme.R	success
doi:10.7910/DVN/W1YYEV	Fig3.R	Error in eval(expr, envir, enclos) : could not find function 'readOGR'
doi:10.7910/DVN/DOHYPR	unknown	time limit exceeded
doi:10.7910/DVN/SWC7UH	replication_models_negbias_prq2018-1.R	Error in read.dta('data/CompletePanel_RAVR_Panel_Setup_old.dta') :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/TRR0DK	unknown	time limit exceeded
doi:10.7910/DVN/XIT20Z	ISQ FINAL Alcohol Tobacco Tables.R	Error in foo2[i] <- names[which(names[, 1] %in% foo[i]), 2] :   replacement has length zero
doi:10.7910/DVN/XIT20Z	ISQ FINAL Appendix Saudi IranOIPCCharts.R	success
doi:10.7910/DVN/XIT20Z	ISQ FINAL Fertility and Contraception Tables.R	Error in foo2[i] <- names[which(names[, 1] %in% foo[i]), 2] :   replacement has length zero
doi:10.7910/DVN/XIT20Z	ISQ FINAL Figure 1.R	Error in eval(expr, envir, enclos) : could not find function 'layer'
doi:10.7910/DVN/XIT20Z	ISQ FINAL Figure 2.R	Error in FUN(X[[i]], ...) : could not find function 'coeftest'
doi:10.7910/DVN/XIT20Z	ISQ FINAL Figure 3.R	Error in foo2[i] <- names[which(names[, 1] %in% foo[i]), 2] :   replacement has length zero
doi:10.7910/DVN/XIT20Z	ISQ FINAL Figure 4.R	Error in foo2[i] <- names[which(names[, 1] %in% foo[i]), 2] :   replacement has length zero
doi:10.7910/DVN/XIT20Z	ISQ FINAL Figure 5.R	Error in foo2[i] <- names[which(names[, 1] %in% foo[i]), 2] :   replacement has length zero
doi:10.7910/DVN/XIT20Z	ISQ FINAL Figure 6.R	Error in foo2[i] <- names[which(names[, 1] %in% foo[i]), 2] :   replacement has length zero
doi:10.7910/DVN/XIT20Z	ISQ FINAL Lagged Replication Tables.R	Error in foo2[i] <- names[which(names[, 1] %in% foo[i]), 2] :   replacement has length zero
doi:10.7910/DVN/XIT20Z	ISQ FINAL Religious Stratifications.R	Error in foo2[i] <- names[which(names[, 1] %in% foo[i]), 2] :   replacement has length zero
doi:10.7910/DVN/XIT20Z	ISQ FINAL Women Measures Continuous and Ordinal Table.R	Error in foo2[i] <- names[which(names[, 1] %in% foo[i]), 2] :   replacement has length zero
